country,date,cases,deaths,recovered
Slovakia,5/26/2020,1513,28,1322
NewZealand,5/26/2020,1504,21,1462
Slovenia,5/26/2020,1469,108,1346
Kyrgyzstan,5/26/2020,1468,16,1015
Maldives,5/26/2020,1438,5,197
Kenya,5/26/2020,1348,52,405
SriLanka,5/26/2020,1319,10,712
Venezuela,5/26/2020,1211,11,302
Haiti,5/26/2020,1174,33,22
Lebanon,5/26/2020,1140,26,689
Mali,5/26/2020,1077,70,617
HongKong,5/26/2020,1065,4,1033
Latvia,5/26/2020,1053,22,741
Tunisia,5/26/2020,1051,48,929
EquatorialGuinea,5/26/2020,1043,12,165
Kosovo,5/26/2020,1038,30,791
Albania,5/26/2020,1029,33,803
CostaRica,5/26/2020,956,10,634
Niger,5/26/2020,952,63,796
Cyprus,5/26/2020,939,17,594
Zambia,5/26/2020,920,7,336
Paraguay,5/26/2020,877,11,382
BurkinaFaso,5/26/2020,832,52,672
SouthSudan,5/26/2020,806,8,6
Uruguay,5/26/2020,789,22,638
Nepal,5/26/2020,772,4,155
Andorra,5/26/2020,763,51,676
Nicaragua,5/26/2020,759,35,370
SierraLeone,5/26/2020,754,44,297
Georgia,5/26/2020,732,12,537
Jordan,5/26/2020,718,9,586
Ethiopia,5/26/2020,701,6,167
Chad,5/26/2020,700,62,303
CentralAfricanRepublic,5/26/2020,671,1,22
SanMarino,5/26/2020,666,42,275
Malta,5/26/2020,611,6,485
Madagascar,5/26/2020,586,2,147
Jamaica,5/26/2020,564,9,267
Tanzania,5/26/2020,509,21,183
Congo,5/26/2020,487,16,147
SaoTomeandPrincipe,5/26/2020,441,12,68
Taiwan,5/26/2020,441,7,416
WestBankandGaza,5/26/2020,429,3,365
Togo,5/26/2020,391,13,177
CaboVerde,5/26/2020,390,4,155
Rwanda,5/26/2020,339,0,244
Mauritius,5/26/2020,334,10,322
Vietnam,5/26/2020,327,0,272
Montenegro,5/26/2020,324,9,315
Mauritania,5/26/2020,268,13,15
Liberia,5/26/2020,266,26,144
Eswatini,5/26/2020,261,2,164
Uganda,5/26/2020,253,0,69
Yemen,5/26/2020,249,49,10
Mozambique,5/26/2020,213,1,71
Benin,5/26/2020,208,3,118
Burma,5/26/2020,206,6,124
Brunei,5/26/2020,141,1,137
Mongolia,5/26/2020,141,0,37
Guyana,5/26/2020,139,11,62
Cambodia,5/26/2020,124,0,122
SyrianArabRepublic,5/26/2020,121,4,41
TrinidadandTobago,5/26/2020,116,8,108
Malawi,5/26/2020,101,4,37
TheBahamas,5/26/2020,100,11,46
Monaco,5/26/2020,98,4,90
Barbados,5/26/2020,92,7,71
Comoros,5/26/2020,87,1,21
Liechtenstein,5/26/2020,82,1,81
Libya,5/26/2020,77,3,40
Angola,5/26/2020,70,4,18
Zimbabwe,5/26/2020,56,4,25
Macao,5/26/2020,45,0,45
Burundi,5/26/2020,42,1,20
Eritrea,5/26/2020,39,0,39
Botswana,5/26/2020,35,1,20
Bhutan,5/26/2020,27,0,6
AntiguaandBarbuda,5/26/2020,25,3,19
TheGambia,5/26/2020,25,1,18
Timor.Leste,5/26/2020,24,0,24
Grenada,5/26/2020,23,0,18
Namibia,5/26/2020,21,0,14
Belize,5/26/2020,18,2,16
Fiji,5/26/2020,18,0,15
SaintLucia,5/26/2020,18,0,18
SaintVincentandtheGrenadines,5/26/2020,18,0,14
Dominica,5/26/2020,16,0,16
SaintKittsandNevis,5/26/2020,15,0,15
HolySee,5/26/2020,12,0,2
Seychelles,5/26/2020,11,0,11
Suriname,5/26/2020,11,1,9
WesternSahara,5/26/2020,9,1,6
PapuaNewGuinea,5/26/2020,8,0,8
Lesotho,5/26/2020,2,0,0
US,5/27/2020,1707445,103625,391508
Brazil,5/27/2020,411821,25598,166647
Russia,5/27/2020,370680,3968,142208
UnitedKingdom,5/27/2020,252118,36696,1166
Spain,5/27/2020,236259,27117,150376
Italy,5/27/2020,231139,33072,147101
France,5/27/2020,183038,28599,66702
Germany,5/27/2020,181524,8428,162820
Turkey,5/27/2020,159797,4431,122793
India,5/27/2020,158086,4534,67749
Iran,5/27/2020,141591,7564,111176
Peru,5/27/2020,135905,3983,56169
Chile,5/27/2020,97183,841,33540
Canada,5/27/2020,88989,6876,46248
China,5/27/2020,82995,4634,78288
SaudiArabia,5/27/2020,78541,425,51022
Mexico,5/27/2020,78023,8597,53834
Pakistan,5/27/2020,61227,1260,20231
Belgium,5/27/2020,57592,9364,15465
Qatar,5/27/2020,48947,30,13283
Netherlands,5/27/2020,45970,5890,177
Belarus,5/27/2020,38956,214,15923
Bangladesh,5/27/2020,38292,544,7925
Ecuador,5/27/2020,38103,3275,18425
Sweden,5/27/2020,36417,4509,0
Singapore,5/27/2020,32876,23,17276
UnitedArabEmirates,5/27/2020,31969,255,16371
Portugal,5/27/2020,31292,1356,18349
Switzerland,5/27/2020,30776,1917,28300
SouthAfrica,5/27/2020,25937,552,13451
Ireland,5/27/2020,24803,1631,22089
Colombia,5/27/2020,24104,803,6111
Indonesia,5/27/2020,23851,1473,6057
Kuwait,5/27/2020,23267,175,7946
Poland,5/27/2020,22473,1028,10330
Ukraine,5/27/2020,21905,658,7995
Egypt,5/27/2020,19666,816,5205
Romania,5/27/2020,18594,1227,12162
Israel,5/27/2020,16793,281,14570
Austria,5/27/2020,16591,645,15228
Japan,5/27/2020,16528,870,13973
DominicanRepublic,5/27/2020,15723,474,8790
Philippines,5/27/2020,15049,904,3506
Argentina,5/27/2020,13933,500,4349
Afghanistan,5/27/2020,12456,227,1138
Panama,5/27/2020,11728,315,7379
Denmark,5/27/2020,11680,565,10304
RepublicofKorea,5/27/2020,11344,269,10340
Serbia,5/27/2020,11275,240,6277
Bahrain,5/27/2020,9692,15,5152
Kazakhstan,5/27/2020,9304,37,4768
Czechia,5/27/2020,9086,317,6370
Algeria,5/27/2020,8857,623,5129
Nigeria,5/27/2020,8733,254,2501
Norway,5/27/2020,8401,235,7727
Oman,5/27/2020,8373,39,2177
Armenia,5/27/2020,7774,98,3255
Bolivia,5/27/2020,7768,280,689
Malaysia,5/27/2020,7619,115,6083
Morocco,5/27/2020,7601,202,4978
Moldova,5/27/2020,7537,274,3884
Ghana,5/27/2020,7303,34,2412
Australia,5/27/2020,7150,103,6579
Finland,5/27/2020,6692,313,5100
Cameroon,5/27/2020,5436,175,1996
Iraq,5/27/2020,5135,175,2904
Honduras,5/27/2020,4640,194,506
Azerbaijan,5/27/2020,4568,54,2897
Sudan,5/27/2020,4346,195,749
Guatemala,5/27/2020,4145,68,493
Luxembourg,5/27/2020,4001,110,3791
Hungary,5/27/2020,3793,505,1856
Tajikistan,5/27/2020,3424,47,1575
Uzbekistan,5/27/2020,3369,14,2668
Guinea,5/27/2020,3275,20,1673
Senegal,5/27/2020,3253,38,1586
Thailand,5/27/2020,3054,57,2931
Greece,5/27/2020,2903,173,1374
Djibouti,5/27/2020,2697,18,1185
CotedIvoire,5/27/2020,2556,31,1302
DemocraticRepublicoftheCongo,5/27/2020,2546,68,365
Bulgaria,5/27/2020,2460,133,912
BosniaandHerzegovina,5/27/2020,2435,151,1744
Gabon,5/27/2020,2319,14,631
Croatia,5/27/2020,2244,101,2047
ElSalvador,5/27/2020,2109,39,891
NorthMacedonia,5/27/2020,2039,119,1470
Cuba,5/27/2020,1974,82,1724
Estonia,5/27/2020,1840,66,1561
Iceland,5/27/2020,1805,10,1792
Somalia,5/27/2020,1731,67,265
Lithuania,5/27/2020,1647,66,1184
Kyrgyzstan,5/27/2020,1520,16,1043
Slovakia,5/27/2020,1515,28,1327
NewZealand,5/27/2020,1504,22,1474
Kenya,5/27/2020,1471,55,408
Slovenia,5/27/2020,1471,108,1354
SriLanka,5/27/2020,1469,10,732
Maldives,5/27/2020,1457,5,197
Haiti,5/27/2020,1320,34,22
Venezuela,5/27/2020,1245,11,302
Lebanon,5/27/2020,1161,26,692
Mali,5/27/2020,1116,70,632
HongKong,5/27/2020,1066,4,1034
Latvia,5/27/2020,1057,23,741
Zambia,5/27/2020,1057,7,779
Tunisia,5/27/2020,1051,48,929
Albania,5/27/2020,1050,33,812
Kosovo,5/27/2020,1047,30,794
EquatorialGuinea,5/27/2020,1043,12,165
SouthSudan,5/27/2020,994,10,6
CostaRica,5/27/2020,984,10,639
Niger,5/27/2020,952,63,796
Cyprus,5/27/2020,939,17,594
Nepal,5/27/2020,886,4,183
Paraguay,5/27/2020,884,11,392
BurkinaFaso,5/27/2020,845,53,672
Uruguay,5/27/2020,803,22,650
SierraLeone,5/27/2020,782,45,297
Andorra,5/27/2020,763,51,676
Nicaragua,5/27/2020,759,35,370
Georgia,5/27/2020,735,12,557
Ethiopia,5/27/2020,731,6,181
Jordan,5/27/2020,720,9,586
Chad,5/27/2020,715,64,359
CentralAfricanRepublic,5/27/2020,702,1,23
SanMarino,5/27/2020,667,42,294
Madagascar,5/27/2020,612,2,151
Malta,5/27/2020,612,7,491
Congo,5/27/2020,571,19,161
Jamaica,5/27/2020,569,9,279
Tanzania,5/27/2020,509,21,183
SaoTomeandPrincipe,5/27/2020,443,12,68
Taiwan,5/27/2020,441,7,419
WestBankandGaza,5/27/2020,434,3,365
Togo,5/27/2020,395,13,183
CaboVerde,5/27/2020,390,4,155
Rwanda,5/27/2020,346,0,245
Mauritius,5/27/2020,334,10,322
Vietnam,5/27/2020,327,0,278
Montenegro,5/27/2020,324,9,315
Mauritania,5/27/2020,292,16,15
Uganda,5/27/2020,281,0,69
Eswatini,5/27/2020,272,2,168
Liberia,5/27/2020,266,27,144
Yemen,5/27/2020,256,53,10
Mozambique,5/27/2020,227,1,71
Benin,5/27/2020,210,3,134
Burma,5/27/2020,206,6,126
Mongolia,5/27/2020,148,0,43
Brunei,5/27/2020,141,2,137
Guyana,5/27/2020,139,11,67
Zimbabwe,5/27/2020,132,4,25
Cambodia,5/27/2020,124,0,122
SyrianArabRepublic,5/27/2020,121,4,43
TrinidadandTobago,5/27/2020,116,8,108
Malawi,5/27/2020,101,4,37
TheBahamas,5/27/2020,100,11,46
Libya,5/27/2020,99,4,40
Monaco,5/27/2020,98,4,90
Barbados,5/27/2020,92,7,76
Comoros,5/27/2020,87,2,24
Liechtenstein,5/27/2020,82,1,81
Angola,5/27/2020,71,4,18
Macao,5/27/2020,45,0,45
Burundi,5/27/2020,42,1,20
Eritrea,5/27/2020,39,0,39
Botswana,5/27/2020,35,1,20
Bhutan,5/27/2020,28,0,6
AntiguaandBarbuda,5/27/2020,25,3,19
TheGambia,5/27/2020,25,1,19
Timor.Leste,5/27/2020,24,0,24
Grenada,5/27/2020,23,0,18
Namibia,5/27/2020,22,0,14
Belize,5/27/2020,18,2,16
Fiji,5/27/2020,18,0,15
SaintLucia,5/27/2020,18,0,18
SaintVincentandtheGrenadines,5/27/2020,18,0,14
Dominica,5/27/2020,16,0,16
SaintKittsandNevis,5/27/2020,15,0,15
HolySee,5/27/2020,12,0,2
Suriname,5/27/2020,12,1,9
Seychelles,5/27/2020,11,0,11
WesternSahara,5/27/2020,9,1,6
PapuaNewGuinea,5/27/2020,8,0,8
Lesotho,5/27/2020,2,0,0
US,5/28/2020,1730260,104803,399991
Brazil,5/28/2020,438238,26754,177604
Russia,5/28/2020,379051,4142,150993
UnitedKingdom,5/28/2020,253854,37039,1167
Spain,5/28/2020,237906,27119,150376
Italy,5/28/2020,231732,33142,150604
France,5/28/2020,186364,28665,67309
Germany,5/28/2020,182196,8470,163360
India,5/28/2020,165386,4711,70920
Turkey,5/28/2020,160979,4461,124369
Iran,5/28/2020,143849,7627,112988
Peru,5/28/2020,141779,4099,59442
Chile,5/28/2020,101837,890,36115
Canada,5/28/2020,89976,6982,46961
China,5/28/2020,82995,4634,78291
Mexico,5/28/2020,81400,9044,56041
SaudiArabia,5/28/2020,80185,441,54553
Pakistan,5/28/2020,64028,1317,22305
Belgium,5/28/2020,57849,9388,15572
Qatar,5/28/2020,50914,33,15399
Netherlands,5/28/2020,46152,5922,178
Bangladesh,5/28/2020,40321,559,8425
Belarus,5/28/2020,39858,219,16660
Ecuador,5/28/2020,38471,3313,18425
Sweden,5/28/2020,37191,4549,0
Singapore,5/28/2020,33249,23,18294
